age,gender,purchase_amount,tenure,churn
29,Female,1525370.64,52,0
62,Male,1539092.97,92,0
63,Female,1574164.51,56,0
44,Female,1704788.91,83,0
57,Male,1397260.02,102,0
63,Female,1772486.62,19,0
49,Female,1221478.6,84,0
42,Female,1701087.9,33,0
24,Female,1248138.51,3,1
41,Female,1260861.06,39,1
62,Male,1665398.32,81,0
22,Male,1251599.37,3,1
39,Female,1211171.2,16,1
67,Male,1408207.12,30,0
67,Male,1705148.16,112,0
62,Female,1372380.35,72,1
48,Male,1403407.53,86,0
58,Male,2060154.29,16,0
39,Male,1532515.36,89,0
29,Male,1634861.58,68,0
30,Male,1231798.2,27,0
67,Female,1556804.09,58,0
30,Male,1222268.59,115,0
50,Male,1726437.44,24,0
31,Male,1575481.39,59,0
62,Female,1346620.71,75,1
64,Female,1347347.99,82,1
34,Male,1710851.87,89,0
57,Female,1892185.97,7,0
26,Male,1982395.54,48,0
19,Male,1246867.89,62,1
27,Male,1880281.47,32,0
19,Male,1511638.69,5,0
61,Female,1350123.18,40,0
69,Male,1595528.36,68,0
29,Female,1601018.47,8,0
25,Female,1643872.44,55,0
19,Male,1551654.94,108,0
50,Female,1500684.94,17,0
25,Male,1164868.93,37,1
30,Male,1127727.31,52,1
64,Male,1665535.49,100,0
44,Male,1541127.68,24,1
61,Male,1312561.95,78,0
48,Male,1587868.62,28,1
40,Male,1027752.36,14,1
24,Female,1301806.25,66,0
35,Female,1405891.79,61,0
60,Male,1561659.05,56,0
18,Female,1637194.34,105,0
45,Male,1514342.18,103,0
36,Female,1242187.49,5,1
47,Male,1580825.14,43,0
68,Female,1692744.31,9,1
53,Female,1467736.43,83,0
58,Female,1334901.87,75,0
42,Female,1515710.85,29,0
35,Male,1607187.88,61,0
29,Female,1513625.94,38,1
38,Male,1804994.8,109,0
64,Male,1871246.42,40,0
63,Female,1910345.4,10,0
30,Female,1350635.32,102,0
66,Male,1726751.13,91,0
23,Female,1750961.02,107,0
58,Female,1477365.11,95,0
63,Male,1919913.34,110,0
57,Male,1668117.61,40,0
56,Male,1645919.72,87,0
23,Female,1441110.76,42,0
45,Female,1420759.3,29,0
64,Female,1377018.67,95,0
54,Male,1733731.15,10,0
58,Female,1337148.12,109,0
66,Female,1274898.02,2,1
48,Female,1481888.96,92,0
36,Female,1516470.59,17,0
42,Female,1588445.47,103,0
33,Female,1427433.55,33,0
31,Female,1268492.4,116,0
67,Female,1539184.3,77,0
57,Female,1545024.57,26,0
60,Male,1690669.01,72,0
32,Male,1474962.18,110,0
68,Male,1473372.3,40,0
27,Female,1578971.22,84,0
58,Female,1618538.69,60,0
45,Male,1512789.68,79,0
21,Female,1569879.5,117,0
61,Male,1713917.43,95,0
43,Male,1368771.6,14,0
33,Male,1658836.77,3,0
21,Male,1437502.3,50,0
59,Female,1378180.11,17,1
35,Female,1372756.86,8,1
23,Female,1300377.66,103,1
53,Female,1600451.92,68,1
50,Female,1470313.53,92,0
69,Female,1693258.22,65,0
47,Female,1584930.32,11,0
26,Male,1539518.99,112,0
27,Female,1192255.39,86,1
18,Male,1321318.48,20,0
59,Male,1452774.6,119,1
61,Female,1405968.93,16,1
24,Female,1449628.11,115,0
45,Female,1469438.78,73,0
63,Male,1214330.88,98,0
46,Female,1336523.08,59,1
59,Female,1209048.36,88,0
53,Female,1347687.69,57,1
58,Male,1543193.42,89,0
26,Male,1259472.76,87,1
24,Female,1143020.53,66,1
40,Female,1722807.48,117,0
31,Female,1623219.1,4,1
52,Female,1162608.21,15,1
31,Male,1600001.49,94,0
51,Male,1453022.79,13,0
19,Male,1715680.34,58,0
65,Female,1250008.51,7,1
21,Male,1568641.78,69,0
56,Male,1164904.43,90,0
24,Female,1395664.33,59,0
51,Female,1527023.8,39,0
25,Female,1370306.73,2,1
36,Male,1638078.09,73,0
35,Male,1325054.38,114,0
52,Male,1352112.93,102,0
53,Female,1943132.93,75,0
28,Male,1880472.95,113,0
66,Female,1289850.9,71,1
52,Male,1858013.69,55,1
63,Female,1400347.97,33,0
38,Male,1785918.68,51,0
61,Female,835864.7,98,1
54,Female,1739027.75,9,1
34,Male,1331511.51,105,1
47,Male,1488605.51,110,0
20,Male,1597261.37,64,0
49,Female,1547376.53,55,0
31,Female,1626821.44,100,0
29,Female,1653737.56,86,0
27,Female,1134299.89,112,0
39,Female,1713923.5,90,0
65,Male,1542526.37,89,0
48,Female,1475450.61,89,0
68,Male,1335983.29,78,0
61,Male,1673000.69,58,0
34,Female,1560632.8,118,0
41,Male,1562342.1,88,0
65,Female,1165099.82,95,0
58,Female,1281869.33,81,0
51,Male,1391090.11,90,0
31,Female,1427309.84,31,0
37,Female,1719950.95,38,0
54,Female,1428558.07,1,1
55,Female,1071652.82,56,1
35,Male,1144973.52,47,1
22,Male,1616587.05,75,0
40,Female,1707624.13,108,0
52,Female,1595445.59,90,0
58,Male,1649310.11,105,0
41,Male,1109512.78,45,0
69,Male,1287762.28,47,0
39,Female,1469069.86,57,0
21,Male,1304966.2,23,1
53,Female,1564834.19,72,0
22,Male,1584824.48,104,0
44,Female,1460280.97,41,1
59,Male,1370272.44,51,0
45,Female,1128543.24,98,1
19,Female,1405534.52,85,1
62,Male,1263841.45,6,0
51,Female,1682310.8,100,0
48,Female,1598844.8,50,0
18,Female,1494045.15,99,0
28,Female,1154178.91,66,1
65,Male,1061257.93,96,0
66,Male,1616618.7,18,0
49,Male,1469542.81,101,0
40,Female,1260344.86,45,0
27,Male,1504496.38,20,1
44,Male,1290016.72,66,0
56,Female,1391474.12,16,1
45,Female,1152773.24,103,1
34,Male,1514426.36,55,0
18,Female,1490469.4,95,0
55,Female,1669926.45,15,0
59,Male,1495336.28,41,0
23,Female,1470890.01,97,0
55,Male,1679417.2,85,0
32,Male,1622478.83,95,0
65,Female,1305142.88,111,1
39,Male,1626637.81,19,0
51,Female,1602688.23,19,0
54,Male,1308294.83,119,0
53,Female,1380028.24,60,0
64,Female,1829976.04,4,0
55,Male,1742815.82,48,0
34,Female,1326822.7,75,1
57,Female,1308962.34,97,0
45,Female,1405269.42,93,0
41,Male,1488796.58,26,0
52,Female,1775218.51,118,0
60,Male,1346761.26,83,0
45,Female,940216.97,46,1
46,Female,1367069.77,31,0
20,Male,1634348.11,71,0
23,Male,1374196.02,111,0
52,Female,1368808.3,108,0
22,Female,1579777.08,89,0
58,Male,1642399.59,48,1
29,Female,1666853.37,90,0
37,Male,1873260.53,97,0
28,Male,1717685.86,70,0
53,Female,1623582.03,17,0
63,Male,1668973.25,75,0
64,Male,1651581.47,82,0
41,Female,1489191.92,21,0
45,Male,1476598.22,31,0
65,Female,1558428.06,36,0
31,Male,1859346.39,119,0
35,Male,1573756.95,11,0
41,Male,1445017.45,108,0
53,Female,1758132.57,85,0
48,Male,1453847.1,1,0
63,Female,1380904.14,83,0
50,Male,1403849.21,44,0
38,Male,1700303.35,28,0
39,Male,1570375.17,100,0
68,Female,1603945.26,58,0
34,Female,1344275.67,92,0
41,Male,1617147.39,41,1
32,Male,1399371.8,54,0
64,Female,1849314.36,12,0
47,Male,1635792.72,5,0
35,Female,1472210.06,11,1
45,Female,1192329.39,99,1
39,Female,1678564.66,65,1
47,Female,1066977.1,104,0
30,Male,1870038.77,16,0
53,Female,1664164.15,16,0
32,Female,1395462.76,48,0
49,Male,1125513.46,52,1
18,Male,1637617.51,4,0
53,Male,1900888.86,96,0
20,Female,1571784.17,32,1
41,Female,1501241.78,59,0
68,Female,1167072.8,4,1
27,Male,1892302.18,36,0
21,Female,1518478.2,52,0
32,Female,1528666.55,30,0
18,Male,1422261.91,81,0
36,Female,1567466.08,8,0
48,Female,1448500.25,94,0
69,Female,1514639.79,15,0
48,Male,1626412.17,110,1
51,Female,1180631.37,4,1
52,Female,1352727.56,42,0
52,Male,1973348.8,27,0
55,Male,1696039.28,29,0
36,Male,1654729.51,11,0
36,Male,1679906.18,109,0
19,Male,1531454.33,59,0
42,Female,1781896.56,53,0
32,Female,1224466.92,102,1
47,Female,1261399.57,81,1
21,Male,1156937.38,65,0
64,Male,1649456.59,37,0
36,Female,1281043.82,32,1
49,Male,1616678.3,55,0
21,Female,1485695.66,23,1
62,Female,1240178.57,7,1
69,Female,1672698.07,30,0
42,Female,1472035.7,77,0
55,Female,1404943.17,109,0
59,Female,1729406.21,93,0
69,Female,1511257.35,17,0
69,Male,1872360.39,90,0
47,Female,1034026.26,49,1
35,Female,1355569.24,102,0
35,Male,1467347.2,102,0
63,Female,1752285.74,55,0
54,Female,1412613.81,91,1
60,Male,1276445.54,17,1
31,Male,1481352.33,1,1
55,Female,1175873.61,79,1
48,Female,1546869.51,47,0
35,Male,1486465.23,44,0
58,Female,1413486.6,57,0
27,Female,1528739.44,14,1
36,Female,1344705.37,2,1
58,Male,1712531.81,111,0
51,Male,1556504.23,85,0
32,Female,1565482.19,20,1
69,Female,1559782.81,111,0
69,Male,2023692.49,31,0
64,Female,1774882.96,20,0
42,Female,1597749.76,44,0
33,Female,1639409.0,6,0
57,Female,1541177.28,94,0
21,Female,1592238.75,15,0
45,Male,1581958.52,102,0
41,Male,1596201.88,106,0
40,Male,1566036.41,112,0
37,Female,1305108.2,43,1
66,Male,1524903.37,53,0
59,Male,1503620.93,65,0
48,Female,1609578.62,54,0
62,Female,1595901.77,4,0
54,Female,1250937.71,58,1
29,Male,1521943.81,67,0
42,Male,1403113.03,45,1
64,Male,1438886.47,11,0
64,Male,1698343.32,45,0
54,Female,1727810.28,74,0
21,Male,1564761.34,10,0
38,Male,1497382.52,51,0
39,Female,1829579.94,16,0
43,Female,1446586.4,88,0
50,Female,1700015.05,74,0
49,Male,987806.22,36,1
20,Female,1750637.47,55,0
65,Male,1478115.71,55,1
57,Female,1281417.79,39,1
40,Female,1576220.47,84,0
27,Female,1561592.29,91,0
28,Male,1408325.78,73,0
69,Female,1343836.13,63,0
36,Male,1323070.69,88,0
46,Male,1476565.49,22,0
24,Male,1810346.71,117,0
26,Male,1285667.88,27,1
59,Female,1462933.89,101,0
61,Male,1777190.83,118,0
39,Female,1627702.17,23,0
52,Male,1884018.13,2,0
31,Male,1483887.87,77,0
32,Male,1647623.55,58,0
57,Female,1623293.0,32,0
66,Male,1776759.37,14,0
19,Male,2001375.31,40,0
60,Female,1573742.73,3,0
19,Male,1476227.66,105,0
48,Female,1935647.13,56,0
37,Female,1339009.05,81,0
31,Female,1537557.47,119,0
19,Male,1715151.3,90,0
25,Male,1353245.06,67,0
21,Female,1378573.19,109,0
60,Female,1701786.1,5,0
32,Female,1331614.41,43,1
43,Female,1300518.12,60,0
69,Male,1520329.43,8,0
28,Male,1476334.58,28,0
39,Female,1587476.97,90,0
23,Male,1459643.54,23,0
52,Male,1530224.79,102,0
55,Female,1410501.43,39,0
24,Male,1228166.65,28,1
53,Male,1675653.27,98,0
46,Male,1561285.23,34,0
52,Male,1900068.13,82,0
31,Female,1466482.92,44,1
47,Male,1523720.28,17,0
42,Female,1726156.26,18,1
31,Female,1450805.48,9,0
59,Male,1359275.45,42,0
53,Male,1202693.54,114,0
50,Female,1324004.86,101,0
44,Male,1326624.75,87,0
55,Male,1516276.24,50,0
41,Male,1175842.1,106,1
38,Female,1299939.49,81,0
45,Female,1662033.35,102,0
47,Female,1517737.46,30,0
23,Female,1651290.2,105,0
18,Female,1278151.11,79,0
51,Male,1360039.5,82,0
45,Female,1025786.92,13,1
53,Female,1644743.89,18,1
24,Female,1261105.21,20,1
32,Male,1497440.52,62,0
31,Female,1688992.59,86,1
30,Male,1327748.77,114,0
68,Male,1331438.72,15,0
39,Male,1505036.77,80,0
24,Female,2164242.41,58,0
65,Male,1747943.77,110,0
62,Male,1852079.27,40,0
30,Male,1908682.71,4,0
61,Male,1550532.22,70,0
30,Male,1571546.73,43,0
22,Female,1466996.91,62,0
67,Female,1299073.48,83,1
33,Female,1807469.95,15,0
65,Male,1620562.98,69,0
59,Female,1401639.02,66,0
39,Female,1505417.68,26,0
25,Female,1341634.05,81,0
56,Male,1567742.26,61,1
66,Male,1351110.43,22,0
63,Female,1593960.37,80,0
69,Female,1612986.99,5,0
61,Female,1531499.29,37,0
50,Male,1669876.89,77,0
29,Male,1876472.98,90,0
62,Male,1144266.23,69,0
58,Female,1726742.34,37,1
40,Male,1468098.1,115,0
56,Female,1641859.51,74,0
22,Male,1525207.65,47,0
18,Male,1845272.0,3,0
41,Male,1535628.26,106,0
55,Male,1663537.48,95,0
55,Male,1571603.58,113,0
61,Female,1569817.5,119,0
23,Male,1615720.64,100,0
53,Female,1685478.41,71,1
53,Female,1612356.53,82,0
69,Female,1663772.53,108,1
42,Female,1474232.47,51,0
66,Female,1815581.36,10,0
39,Male,1695097.15,85,0
49,Female,1330590.48,39,1
58,Male,1218107.75,28,1
47,Male,1559611.16,71,0
66,Female,961977.02,75,0
63,Male,1303235.55,65,1
46,Male,1551813.98,72,0
35,Male,1429529.69,36,1
19,Female,1298678.26,82,0
62,Male,1483192.26,53,0
40,Female,1440355.35,79,0
22,Female,1775198.48,89,0
26,Male,1280418.72,113,0
29,Male,1321756.99,70,0
56,Female,1511595.3,55,0
32,Female,1579314.43,26,0
27,Male,1414123.52,91,0
46,Male,1593383.64,96,0
41,Female,1316992.85,98,0
65,Female,1362136.68,95,0
55,Male,1181423.8,80,0
68,Male,1380791.68,101,0
32,Male,1595826.31,113,0
38,Female,1346636.33,78,0
66,Male,1617846.61,25,0
21,Male,1563795.77,10,1
49,Female,1710643.54,68,0
50,Male,1603331.1,61,0
69,Male,1547251.86,68,1
53,Female,1585176.68,34,0
50,Female,1578287.38,8,1
19,Male,1360555.21,81,0
43,Female,1687797.86,96,0
30,Male,1465458.95,63,0
19,Female,1548740.41,5,0
62,Male,1391408.47,17,0
56,Male,1435928.77,57,0
42,Male,1537038.04,72,0
56,Female,1631784.28,81,0
46,Male,1496396.12,22,0
59,Female,1713616.58,5,1
33,Male,1442441.24,75,0
37,Female,1565349.84,21,0
27,Male,1361453.72,74,0
23,Female,1415396.01,50,1
35,Male,993704.5,94,0
61,Female,1076455.9,33,1
64,Male,1558954.91,104,0
62,Male,1561740.24,48,0
56,Female,1400675.54,48,0
47,Male,1456993.35,13,0
24,Male,1293842.31,59,0
35,Female,1440237.75,56,0
45,Male,1142147.06,87,0
33,Male,1656869.98,114,0
20,Female,1075217.24,52,1
55,Male,1434030.98,16,1
41,Male,1593069.47,58,0
47,Male,1271730.0,3,0
56,Male,1517663.83,48,0
29,Male,1387304.75,60,1
64,Female,2026049.41,59,0
57,Male,1526463.42,21,0
65,Male,1211291.58,7,0
25,Female,1474897.1,43,0
34,Male,1518656.95,79,0
61,Female,1623071.86,77,0
38,Female,1582813.22,51,0
18,Male,1723070.06,41,0
50,Female,1263955.3,73,1
63,Male,1508264.72,18,0
49,Female,1729509.53,77,1
31,Male,1691744.49,92,0
52,Female,1125468.62,26,1
52,Female,1725398.08,75,0
27,Female,1935749.61,47,0
52,Male,1750067.32,67,0
61,Female,1171409.05,20,1
69,Female,1315872.15,70,1
28,Female,1887762.52,25,0
50,Male,1359337.27,119,0
26,Male,1733689.4,75,0
51,Female,1894633.92,92,0
69,Male,1254176.93,92,0
69,Female,1456031.6,114,0
41,Male,1557130.02,113,0
44,Male,1607770.15,99,0
61,Female,1334169.57,1,1
53,Female,1633124.32,8,0
28,Male,1551817.31,32,0
31,Male,1480895.6,24,0
39,Male,1465141.31,73,0
25,Male,1776424.99,18,0
26,Female,1375137.89,31,1
20,Female,1401131.07,101,0
43,Male,1754925.1,30,1
59,Female,1531916.5,77,0
38,Female,1613954.12,33,0
63,Male,1403627.42,3,1
67,Male,1628233.61,80,0
37,Female,1604836.36,14,0
64,Female,1143165.37,10,1
67,Female,1683573.17,50,0
36,Female,1445599.95,15,1
56,Male,1489335.54,33,0
31,Female,1423309.67,19,1
45,Male,1304920.59,108,0
24,Male,1340057.52,10,0
65,Female,1377262.33,117,0
69,Female,1639101.15,51,0
66,Female,1636776.38,27,0
56,Male,1708279.83,97,0
45,Male,1780069.17,21,0
21,Male,1750892.8,30,0
30,Female,1529687.26,36,0
69,Female,1250929.25,85,0
30,Female,1468778.93,94,0
52,Male,1504035.92,88,1
23,Female,1587532.41,67,0
28,Male,1607742.48,14,0
58,Female,1279010.27,117,1
35,Female,1494519.13,97,0
28,Male,1581104.36,59,0
38,Male,1297420.77,29,1
59,Female,1355221.0,94,0
67,Male,1708586.73,76,0
28,Female,2114755.59,18,0
26,Female,1561354.61,109,0
20,Female,1387554.7,27,1
61,Male,1823960.26,73,0
60,Female,1580500.52,98,1
53,Female,1692394.54,111,0
52,Female,1746350.92,109,0
64,Female,1738293.09,67,0
61,Female,1365745.51,19,0
26,Female,1075684.09,31,1
20,Female,1427718.86,16,1
44,Male,1738893.56,114,0
25,Female,1546680.39,50,0
50,Male,1421384.31,23,0
39,Male,1795290.44,6,0
67,Male,1450505.65,39,0
26,Male,1537580.62,15,0
65,Female,1595185.94,34,0
67,Female,1518064.28,14,0
68,Female,1467870.71,46,0
47,Female,1426972.15,107,0
46,Male,1801939.44,91,0
68,Male,1275976.29,19,1
48,Female,1310449.66,15,0
26,Male,1403384.03,95,0
58,Female,1670073.28,14,0
36,Female,1431713.71,41,1
36,Male,1874557.21,86,0
63,Female,1282254.4,104,0
46,Male,1599115.88,51,0
44,Female,1310572.21,49,1
54,Male,1532059.33,47,0
46,Male,1380997.2,94,0
49,Male,1384785.73,8,0
64,Male,1698954.44,20,0
59,Female,1452301.67,98,0
44,Female,1639471.96,5,0
56,Female,1326993.59,11,1
28,Male,1446843.81,42,1
52,Male,1381584.66,105,0
39,Male,1678031.51,77,0
61,Female,1502026.75,26,0
64,Female,1483796.61,36,0
38,Female,1264648.95,74,0
63,Female,1831229.82,45,0
38,Male,1237713.61,9,1
63,Male,1375756.99,2,0
59,Female,1577064.1,64,0
34,Female,1731988.45,99,0
64,Male,1781045.93,94,0
50,Female,1478792.79,36,0
22,Male,1360964.65,18,1
36,Male,1448921.81,56,0
66,Female,1525220.18,79,0
53,Female,1762987.41,39,0
42,Male,1265855.78,7,1
31,Female,1640789.34,95,0
49,Male,1391869.74,80,0
42,Female,1146194.51,36,1
56,Male,1795644.75,54,0
27,Male,1793184.44,115,0
32,Female,1451347.32,63,0
64,Male,1558160.04,79,0
23,Female,1660412.5,90,1
39,Female,1655653.52,101,0
62,Female,1301278.3,41,0
42,Male,1642867.33,117,0
61,Male,1354552.08,66,0
48,Male,1201768.32,45,0
18,Male,1385628.06,11,1
62,Male,1513995.88,23,0
20,Male,1362569.0,117,0
19,Female,1084650.87,45,1
62,Male,1508357.12,11,0
27,Male,1637056.16,72,0
57,Female,1311028.59,56,1
30,Male,1596636.4,55,0
51,Female,1473479.65,39,0
61,Female,1562024.25,116,0
64,Male,1590194.78,44,0
24,Male,1557726.63,40,0
47,Male,1511576.01,111,0
18,Male,1588085.52,74,0
49,Female,1724414.36,85,1
32,Male,1787843.28,41,0
53,Female,1579582.16,39,0
68,Female,1391904.35,7,0
68,Male,1597503.41,64,0
39,Male,1588312.54,111,0
18,Female,1679411.49,12,0
32,Female,1589760.5,76,0
27,Female,1748785.82,74,0
32,Male,1808965.89,35,0
26,Female,1219283.74,60,1
50,Female,1875589.32,13,0
54,Female,1461103.89,54,0
62,Male,1454271.32,11,0
58,Male,1194930.07,101,0
28,Male,1468564.8,76,0
60,Female,1414425.59,53,0
66,Male,1544663.01,89,0
65,Female,1571157.5,90,0
53,Male,1663314.65,41,0
57,Male,1582093.92,118,0
54,Male,1472750.12,62,0
42,Female,1437269.57,115,0
29,Male,1603911.13,4,0
60,Male,1526834.01,29,0
63,Female,1314971.77,70,1
47,Female,1962154.37,8,0
51,Male,1614118.92,115,0
50,Male,1503915.94,109,0
27,Female,1350270.34,63,1
22,Male,1453182.82,71,0
62,Male,1345362.76,3,0
36,Male,1470147.07,87,0
52,Male,1347289.09,34,0
61,Male,1466130.38,9,0
62,Female,1566906.69,112,0
46,Female,1598456.62,39,0
48,Male,2060681.98,65,0
61,Male,1206590.74,99,0
52,Male,1881151.05,96,0
27,Male,1418969.39,33,0
18,Male,1176043.94,103,1
41,Female,1581911.92,46,0
30,Female,1697549.32,70,0
48,Female,1159176.32,109,1
19,Female,1279448.08,10,0
46,Male,1651972.89,34,0
33,Female,1548423.46,74,0
59,Male,1167004.07,51,0
53,Female,1643345.62,46,0
55,Female,1303648.31,52,1
59,Female,1390457.45,41,0
48,Male,1713733.86,103,0
34,Male,1266269.97,75,0
57,Female,1353927.96,23,0
48,Male,1379773.11,94,0
60,Female,1278796.89,66,0
38,Female,1799762.32,66,0
53,Male,1335176.85,105,0
18,Male,1596367.01,102,0
33,Male,1488765.19,20,0
37,Female,1542048.2,108,0
67,Female,1611896.01,113,0
50,Male,1207897.57,12,0
68,Male,1704256.59,98,0
64,Male,1685228.92,56,0
38,Male,1447728.7,97,0
61,Female,1715013.75,77,0
24,Male,1333367.33,13,0
19,Male,1500801.9,69,0
59,Male,1346486.59,6,1
63,Male,1441865.05,85,1
53,Female,1387986.91,4,1
20,Male,1609175.2,99,0
62,Female,1517769.81,109,0
59,Female,1300082.07,39,1
64,Male,1812052.97,51,0
69,Male,1449962.08,65,0
23,Male,1609925.88,17,0
61,Male,1210179.77,48,0
68,Male,1379731.82,99,1
37,Male,1556767.14,86,1
20,Female,1227939.09,91,1
25,Female,1590401.18,64,0
65,Female,1406523.1,114,0
66,Female,1022477.28,13,1
42,Male,1706103.08,68,0
64,Female,1509989.84,110,0
54,Male,1626322.56,78,0
36,Female,1863953.26,78,0
66,Male,1399981.34,92,0
51,Female,1606342.23,90,0
62,Male,1682684.2,29,0
62,Female,1128738.76,110,0
61,Male,1587643.19,15,0
48,Male,1331187.74,116,0
29,Female,1535501.13,16,1
60,Male,1670891.97,94,0
37,Male,1321915.88,78,0
66,Male,1484272.85,42,0
59,Female,1905982.06,101,0
67,Female,1695630.66,43,0
46,Female,1579930.19,63,0
19,Male,1388151.39,19,0
52,Female,1747813.85,106,0
33,Male,1766580.61,65,0
51,Male,1623373.34,63,0
31,Female,1485025.57,37,0
65,Female,1438864.93,95,0
55,Male,1600601.7,77,0
64,Female,1304771.66,85,0
38,Male,1373032.47,97,0
56,Male,1561104.51,73,0
52,Female,1547372.76,96,1
35,Male,1455378.1,72,0
61,Female,1356986.68,13,0
41,Female,1655885.54,97,0
30,Male,1664188.45,58,0
50,Male,1585040.66,95,0
60,Female,1788412.97,26,0
59,Female,1367093.14,39,0
64,Female,1621307.41,27,0
60,Female,1539419.53,3,0
51,Male,1543539.28,87,0
65,Male,1735797.42,35,0
46,Male,1668266.78,75,0
55,Male,1524862.27,99,0
55,Female,1554880.01,103,0
66,Male,1483621.82,61,0
28,Male,1419058.7,41,0
55,Female,1764680.18,20,1
42,Female,1373868.51,21,0
19,Male,1389003.86,65,1
28,Female,1254007.07,45,1
39,Male,1475727.51,17,0
28,Female,872633.16,73,1
68,Female,1601870.86,100,1
22,Male,1739173.14,119,0
57,Male,1636234.5,28,0
50,Male,1551551.8,56,0
51,Male,1490007.03,81,0
43,Female,1588702.57,77,0
45,Male,1205791.08,64,1
58,Male,1447774.23,45,0
39,Female,1410241.43,108,0
50,Female,1627494.22,97,0
38,Male,1484069.91,6,0
44,Female,1386268.46,80,0
67,Male,1301758.76,27,1
23,Male,1078973.18,84,1
21,Male,1168027.2,110,1
44,Female,1498936.67,29,0
25,Male,1507927.12,49,0
21,Male,1181325.09,72,1
50,Male,1490136.96,27,0
28,Male,1707881.8,26,0
22,Male,1534876.78,28,0
21,Male,1701744.09,69,0
19,Female,1343196.3,76,1
41,Female,1388079.35,109,1
39,Female,1827499.69,21,0
18,Female,1557188.37,45,1
18,Female,1670784.31,71,0
64,Female,1541028.03,25,1
38,Female,1728351.4,108,0
46,Female,1904235.25,24,0
69,Male,1442307.31,54,1
63,Male,1913005.21,24,0
60,Female,1485147.15,99,0
38,Female,1439590.31,90,0
43,Male,1442682.41,84,0
40,Female,1726563.48,42,0
25,Female,1821198.02,58,0
58,Male,1690987.27,18,0
33,Female,1703723.39,38,0
45,Male,1394012.65,93,0
35,Male,1232120.59,13,1
50,Female,1526533.95,63,0
29,Male,1967967.96,75,0
44,Male,1400537.75,9,1
56,Male,1535525.17,30,0
33,Female,1235257.06,94,0
42,Male,1524243.31,70,0
19,Male,1644219.84,26,0
21,Female,1197799.19,6,1
45,Female,1346267.57,108,0
66,Male,1776484.6,15,0
45,Female,1683649.4,108,0
32,Female,1487232.39,97,0
34,Male,1560287.2,116,0
31,Male,1265233.48,28,0
54,Male,1584961.35,111,0
61,Male,1495333.09,99,0
22,Female,1458105.63,82,0
42,Female,1270663.37,74,1
41,Female,1297643.88,23,0
32,Male,1600699.8,11,0
55,Male,1080358.98,96,0
52,Male,1811863.21,15,0
53,Male,1811336.46,27,0
59,Male,1279878.85,64,0
35,Male,1608457.86,42,0
62,Female,1919116.71,90,0
25,Female,1142079.45,62,1
54,Male,1088737.42,15,1
55,Female,1781282.44,57,0
43,Male,1392560.01,81,0
59,Male,1689594.0,39,0
24,Male,1313988.07,65,1
69,Female,1723326.48,20,0
37,Male,1640418.62,68,0
55,Female,1076526.86,88,1
49,Female,1669636.78,118,0
20,Male,1514261.86,26,0
69,Male,1677173.38,18,0
34,Male,1422935.13,2,0
36,Male,2144803.4,14,0
60,Female,1601880.19,58,0
43,Male,1529106.46,20,0
41,Male,1476075.25,63,0
38,Male,1414347.59,106,0
21,Female,1360967.06,106,1
58,Male,1409417.64,13,0
49,Female,1231956.05,92,0
31,Male,1159740.2,119,1
41,Male,1734311.87,18,0
48,Female,1614794.02,95,0
19,Male,1631516.15,15,0
60,Male,1290428.11,103,0
34,Female,1499443.99,54,0
59,Male,1361575.81,45,0
40,Female,1674732.72,114,0
65,Male,1462716.62,27,0
35,Female,1469255.22,90,0
55,Female,1906410.03,95,0
21,Female,1596741.29,58,0
48,Male,1530952.19,66,0
32,Female,1162820.27,108,0
54,Female,1779660.32,42,0
40,Female,1672806.41,61,1
25,Female,1648620.04,6,0
33,Male,1635537.14,86,0
62,Male,1477316.0,54,0
32,Male,1181318.65,12,1
59,Male,1522228.23,30,0
50,Female,1260537.14,37,1
22,Male,1776193.59,47,0
38,Female,1799343.53,39,0
21,Female,1250576.95,40,1
43,Male,1547929.19,8,1
60,Female,1391005.32,70,0
32,Female,1576316.83,50,0
35,Male,1543878.85,39,0
33,Male,1492174.63,24,0
47,Male,1547059.89,112,0
28,Male,1760785.54,56,0
21,Male,1459401.33,53,0
28,Male,1359856.7,43,0
33,Female,1321343.91,49,1
28,Female,1516612.8,31,1
24,Female,1863821.02,78,0
21,Female,1763278.92,83,0
21,Female,1532501.11,77,0
30,Male,1353582.58,44,1
29,Female,1702271.42,6,0
19,Female,1445809.58,6,1
60,Male,1613256.58,11,1
24,Male,1636424.4,77,0
60,Male,1296879.81,50,0
56,Female,1565472.39,27,0
46,Female,1506941.18,36,0
43,Male,1510381.93,111,0
61,Female,1510861.34,116,0
22,Male,1656542.27,91,0
25,Male,1959628.92,87,0
31,Male,1428728.6,53,0
54,Female,1648536.5,58,0
38,Female,1359438.02,84,0
29,Female,1603849.32,90,0
23,Male,1397470.78,24,1
67,Male,1389201.32,59,0
37,Male,1773175.87,62,0
69,Female,1378406.25,72,0
53,Male,1789175.97,30,0
63,Male,1104907.59,36,0
34,Female,1278549.79,35,1
50,Male,1721095.99,52,0
44,Male,1208955.76,51,0
68,Male,1286508.93,60,0
27,Female,1635874.89,116,0
42,Male,1501517.0,50,0
67,Female,1742695.03,42,0
46,Female,1761485.84,17,1
64,Male,1552071.05,35,0
55,Female,1770573.6,115,0
20,Female,1126652.62,71,1
55,Male,1458621.78,54,0
48,Female,1140318.37,78,0
61,Female,1564646.37,31,0
